year	imdbId	title	originalTitle	genre1	genre2	genre3	boxOffice	rank	category	winner
2012	1605783	Minuit à Paris	Midnight in Paris	Comedy	Fantasy	Romance	62498328	57	Best Original Screenplay	true
2012	1615147	Margin Call	Margin Call	Drama	Thriller		5889442	155	Best Original Screenplay	false
2012	1478338	Mes meilleures amies	Bridesmaids	Comedy	Romance		186017397	14	Best Original Screenplay	false
2012	1655442	The Artist	The Artist	Comedy	Drama	Romance	49138850	71	Best Original Screenplay	false
2012	1832382	Une séparation	Jodaeiye Nader az Simin	Drama			7808341	148	Best Original Screenplay	false
2012	1033575	The Descendants	The Descendants	Comedy	Drama		90842576	38	Best Adapted Screenplay	true
2012	970179	Hugo Cabret	Hugo	Adventure	Drama	Family	81250957	48	Best Adapted Screenplay	false
2012	1340800	La taupe	Tinker Tailor Soldier Spy	Drama	Mystery	Thriller	26564332	109	Best Adapted Screenplay	false
2012	1210166	Le stratège	Moneyball	Biography	Drama	Sport	83166041	46	Best Adapted Screenplay	false
2012	1124035	Les marches du pouvoir	The Ides of March	Drama	Thriller		45058787	75	Best Adapted Screenplay	false
2012	970179	Hugo Cabret	Hugo	Adventure	Drama	Family	81250957	48	Best Cinematography	true
2012	1568911	Cheval de guerre	War Horse	Drama	History	War	87873366	40	Best Cinematography	false
2012	1568346	Millénium: Les hommes qui n'aimaient pas les femmes	The Girl with the Dragon Tattoo	Crime	Drama	Mystery	112767372	28	Best Cinematography	false
2012	1655442	The Artist	The Artist	Comedy	Drama	Romance	49138850	71	Best Cinematography	false
2012	478304	The tree of life - l'arbre de vie	The Tree of Life	Drama	Fantasy		14633650	132	Best Cinematography	false
2012	970179	Hugo Cabret	Hugo	Adventure	Drama	Family	81250957	48	Best Visual Effects	true
2012	1201607	Harry Potter et les reliques de la mort: 2ème partie	Harry Potter and the Deathly Hallows: Part 2	Adventure	Drama	Fantasy	419112340	1	Best Visual Effects	false
2012	1318514	La planète des singes: Les origines	Rise of the Planet of the Apes	Action	Drama	Sci-Fi	194436203	11	Best Visual Effects	false
2012	433035	Real Steel	Real Steel	Action	Drama	Family	94015358	34	Best Visual Effects	false
2012	1399103	Transformers 3: La face cachée de la lune	Transformers: Dark of the Moon	Action	Adventure	Sci-Fi	387629597	2	Best Visual Effects	false
2011	1504320	Le discours d'un roi	The King's Speech	Biography	Drama	History	155453142	18	Best Picture	true
2011	1542344	127 heures	127 Hours	Adventure	Biography	Drama	20535457	118	Best Picture	false
2011	947798	Black Swan	Black Swan	Drama	Thriller		119789239	24	Best Picture	false
2011	964517	Fighter	The Fighter	Biography	Drama	Sport	104851050	34	Best Picture	false
2011	1375666	Inception	Inception	Action	Adventure	Sci-Fi	327685338	6	Best Picture	false
2011	1285016	The Social Network	The Social Network	Biography	Drama		108598217	31	Best Picture	false
2011	842926	Tout va bien! The Kids Are All Right	The Kids Are All Right	Comedy	Drama	Romance	23308728	113	Best Picture	false
2011	435761	Toy Story 3	Toy Story 3	Animation	Adventure	Comedy	464805465	1	Best Picture	false
2011	1403865	True Grit	True Grit	Adventure	Drama	Western	191792165	13	Best Picture	false
2011	1399683	Winter's Bone	Winter's Bone	Drama	Mystery		7315283	137	Best Picture	false
2011	1504320	Le discours d'un roi	Le discours d'un roi	Biography	Drama	History	155453142	18	Best Directing	true
2011	947798	Black Swan	Black Swan	Drama	Thriller		119789239	24	Best Directing	false
2011	1285016	The Social Network	The Social Network	Biography	Drama		108598217	31	Best Directing	false
2011	964517	Fighter	Fighter	Biography	Drama	Sport	104851050	34	Best Directing	false
2011	1403865	True Grit	True Grit	Adventure	Drama	Western	191792165	13	Best Directing	false
2011	1504320	Le discours d'un roi	The King's Speech	Biography	Drama	History	155453142	18	Best Original Screenplay	true
2011	1431181	Another Year	Another Year	Comedy	Drama		3590390	152	Best Original Screenplay	false
2011	964517	Fighter	The Fighter	Biography	Drama	Sport	104851050	34	Best Original Screenplay	false
2011	1375666	Inception	Inception	Action	Adventure	Sci-Fi	327685338	6	Best Original Screenplay	false
2011	842926	Tout va bien! The Kids Are All Right	The Kids Are All Right	Comedy	Drama	Romance	23308728	113	Best Original Screenplay	false
2011	1285016	The Social Network	The Social Network	Biography	Drama		108598217	31	Best Adapted Screenplay	true
2011	1542344	127 heures	127 Hours	Adventure	Biography	Drama	20535457	118	Best Adapted Screenplay	false
2011	435761	Toy Story 3	Toy Story 3	Animation	Adventure	Comedy	464805465	1	Best Adapted Screenplay	false
2011	1403865	True Grit	True Grit	Adventure	Drama	Western	191792165	13	Best Adapted Screenplay	false
2011	1399683	Winter's Bone	Winter's Bone	Drama	Mystery		7315283	137	Best Adapted Screenplay	false
2011	1375666	Inception	Inception	Action	Adventure	Sci-Fi	327685338	6	Best Cinematography	true
2011	947798	Black Swan	Black Swan	Drama	Thriller		119789239	24	Best Cinematography	false
2011	1504320	Le discours d'un roi	The King's Speech	Biography	Drama	History	155453142	18	Best Cinematography	false
2011	1285016	The Social Network	The Social Network	Biography	Drama		108598217	31	Best Cinematography	false
2011	1403865	True Grit	True Grit	Adventure	Drama	Western	191792165	13	Best Cinematography	false
2011	1375666	Inception	Inception	Action	Adventure	Sci-Fi	327685338	6	Best Visual Effects	true
2011	1014759	Alice au pays des merveilles	Alice in Wonderland	Adventure	Family	Fantasy	374294043	2	Best Visual Effects	false
2011	1212419	Au-delà	Hereafter	Drama	Fantasy		36676573	87	Best Visual Effects	false
2011	926084	Harry Potter et les reliques de la mort: 1ère partie	Harry Potter and the Deathly Hallows: Part 1	Adventure	Fantasy	Mystery	331501301	5	Best Visual Effects	false
2011	1228705	Iron Man 2	Iron Man 2	Action	Sci-Fi		349925330	3	Best Visual Effects	false
2010	887912	Démineurs	The Hurt Locker	Drama	Thriller	War	19740660	124	Best Picture	true
2010	1019452	A Serious Man	A Serious Man	Comedy	Drama		10661009	140	Best Picture	false
2010	499549	Avatar	Avatar	Action	Adventure	Fantasy	882188844	1	Best Picture	false
2010	1136608	District 9	District 9	Sci-Fi	Thriller		134149632	25	Best Picture	false
2010	1193138	In the Air	Up in the Air	Drama	Romance		97235121	35	Best Picture	false
2010	361748	Inglourious Basterds	Inglourious Basterds	Adventure	Drama	War	139827234	23	Best Picture	false
2010	1049413	Là-haut	Up	Animation	Adventure	Comedy	339884830	5	Best Picture	false
2010	929632	Precious	Precious	Drama			54978966	61	Best Picture	false
2010	878804	The Blind Side - l'éveil d'un champion	The Blind Side	Biography	Drama	Sport	296912991	8	Best Picture	false
2010	1174732	Une éducation	An Education	Drama			14586669	127	Best Picture	false
2010	887912	Démineurs	Démineurs	Drama	Thriller	War	19740660	124	Best Directing	true
2010	499549	Avatar	Avatar	Action	Adventure	Fantasy	882188844	1	Best Directing	false
2010	1193138	In the Air	In the Air	Drama	Romance		97235121	35	Best Directing	false
2010	929632	Precious	Precious	Drama			54978966	61	Best Directing	false
2010	361748	Inglourious Basterds	Inglourious Basterds	Adventure	Drama	War	139827234	23	Best Directing	false
2010	887912	Démineurs	The Hurt Locker	Drama	Thriller	War	19740660	124	Best Original Screenplay	true
2010	1019452	A Serious Man	A Serious Man	Comedy	Drama		10661009	140	Best Original Screenplay	false
2010	361748	Inglourious Basterds	Inglourious Basterds	Adventure	Drama	War	139827234	23	Best Original Screenplay	false
2010	1049413	Là-haut	Up	Animation	Adventure	Comedy	339884830	5	Best Original Screenplay	false
2010	790712	The Messenger	The Messenger	Drama	Romance	War	77298	306	Best Original Screenplay	false
2010	929632	Precious	Precious	Drama			54978966	61	Best Adapted Screenplay	true
2010	1136608	District 9	District 9	Sci-Fi	Thriller		134149632	25	Best Adapted Screenplay	false
2010	1193138	In the Air	Up in the Air	Drama	Romance		97235121	35	Best Adapted Screenplay	false
2010	1226774	In the Loop	In the Loop	Comedy			2765491	175	Best Adapted Screenplay	false
2010	1174732	Une éducation	An Education	Drama			14586669	127	Best Adapted Screenplay	false
2010	499549	Avatar	Avatar	Action	Adventure	Fantasy	882188844	1	Best Cinematography	true
2010	887912	Démineurs	The Hurt Locker	Drama	Thriller	War	19740660	124	Best Cinematography	false
2010	417741	Harry Potter et le prince de sang-mêlé	Harry Potter and the Half-Blood Prince	Adventure	Family	Fantasy	350272668	3	Best Cinematography	false
2010	361748	Inglourious Basterds	Inglourious Basterds	Adventure	Drama	War	139827234	23	Best Cinematography	false
2010	1149362	Le ruban blanc	Das weiße Band - Eine deutsche Kindergeschichte	Drama	History	Mystery	2578270	177	Best Cinematography	false
2010	499549	Avatar	Avatar	Action	Adventure	Fantasy	882188844	1	Best Visual Effects	true
2010	1136608	District 9	District 9	Sci-Fi	Thriller		134149632	25	Best Visual Effects	false
2010	796366	Star Trek	Star Trek	Action	Adventure	Sci-Fi	298966822	7	Best Visual Effects	false
2009	1010048	Slumdog Millionaire	Slumdog Millionaire	Drama	Romance		165344315	17	Best Picture	true
2009	870111	Frost/Nixon, l'heure de vérité	Frost/Nixon	Biography	Drama	History	21753992	120	Best Picture	false
2009	1013753	Harvey Milk	Milk	Biography	Drama		37254319	89	Best Picture	false
2009	421715	L'étrange histoire de Benjamin Button	The Curious Case of Benjamin Button	Drama	Fantasy	Romance	149185911	21	Best Picture	false
2009	976051	The Reader	The Reader	Drama	Romance		40007456	82	Best Picture	false
2009	1010048	Slumdog Millionaire	Slumdog Millionaire	Drama	Romance		165344315	17	Best Directing	true
2009	421715	L'étrange histoire de Benjamin Button	L'étrange histoire de Benjamin Button	Drama	Fantasy	Romance	149185911	21	Best Directing	false
2009	1013753	Harvey Milk	Harvey Milk	Biography	Drama		37254319	89	Best Directing	false
2009	870111	Frost/Nixon, l'heure de vérité	Frost/Nixon, l'heure de vérité	Biography	Drama	History	21753992	120	Best Directing	false
2009	976051	The Reader	The Reader	Drama	Romance		40007456	82	Best Directing	false
2009	1013753	Harvey Milk	Milk	Biography	Drama		37254319	89	Best Original Screenplay	true
2009	1045670	Be Happy	Happy-Go-Lucky	Comedy	Drama	Romance	4088547	171	Best Original Screenplay	false
2009	780536	Bons baisers de Bruges	In Bruges	Comedy	Crime	Drama	9075842	154	Best Original Screenplay	false
2009	978759	Frozen River	Frozen River	Crime	Drama		2935343	182	Best Original Screenplay	false
2009	910970	Wall-E	WALL·E	Animation	Adventure	Family	261855551	5	Best Original Screenplay	false
2009	1010048	Slumdog Millionaire	Slumdog Millionaire	Drama	Romance		165344315	17	Best Adapted Screenplay	true
2009	918927	Doute	Doubt	Drama	Mystery		39104390	85	Best Adapted Screenplay	false
2009	870111	Frost/Nixon, l'heure de vérité	Frost/Nixon	Biography	Drama	History	21753992	120	Best Adapted Screenplay	false
2009	421715	L'étrange histoire de Benjamin Button	The Curious Case of Benjamin Button	Drama	Fantasy	Romance	149185911	21	Best Adapted Screenplay	false
2009	976051	The Reader	The Reader	Drama	Romance		40007456	82	Best Adapted Screenplay	false
2009	1010048	Slumdog Millionaire	Slumdog Millionaire	Drama	Romance		165344315	17	Best Cinematography	true
2009	824747	L'échange	Changeling	Biography	Crime	Drama	41815568	80	Best Cinematography	false
2009	421715	L'étrange histoire de Benjamin Button	The Curious Case of Benjamin Button	Drama	Fantasy	Romance	149185911	21	Best Cinematography	false
2009	468569	The Dark Knight: Le chevalier noir	The Dark Knight	Action	Crime	Drama	625784379	1	Best Cinematography	false
2009	976051	The Reader	The Reader	Drama	Romance		40007456	82	Best Cinematography	false
2009	421715	L'étrange histoire de Benjamin Button	The Curious Case of Benjamin Button	Drama	Fantasy	Romance	149185911	21	Best Visual Effects	true
2009	371746	Iron Man	Iron Man	Action	Adventure	Sci-Fi	372542158	2	Best Visual Effects	false
2009	468569	The Dark Knight: Le chevalier noir	The Dark Knight	Action	Crime	Drama	625784379	1	Best Visual Effects	false
2008	477348	No Country for Old Men - Non, ce pays n'est pas pour le vieil homme	No Country for Old Men	Crime	Drama	Thriller	86911841	36	Best Picture	true
2008	467406	Juno	Juno	Comedy	Drama		167889460	14	Best Picture	false
2008	465538	Michael Clayton	Michael Clayton	Crime	Drama	Mystery	57369641	55	Best Picture	false
2008	783233	Reviens-moi	Atonement	Drama	Mystery	Romance	59584668	50	Best Picture	false
2008	469494	There Will Be Blood	There Will Be Blood	Drama			47060341	66	Best Picture	false
2008	477348	No Country for Old Men - Non, ce pays n'est pas pour le vieil homme	No Country for Old Men - Non, ce pays n'est pas pour le vieil homme	Crime	Drama	Thriller	86911841	36	Best Directing	true
2008	467406	Juno	Juno	Comedy	Drama		167889460	14	Best Directing	false
2008	401383	Le scaphandre et le papillon	Le scaphandre et le papillon	Biography	Drama		7008387	161	Best Directing	false
2008	469494	There Will Be Blood	There Will Be Blood	Drama			47060341	66	Best Directing	false
2008	465538	Michael Clayton	Michael Clayton	Crime	Drama	Mystery	57369641	55	Best Directing	false
2008	467406	Juno	Juno	Comedy	Drama		167889460	14	Best Original Screenplay	true
2008	775529	La famille Savage	The Savages	Comedy	Drama		7734081	159	Best Original Screenplay	false
2008	465538	Michael Clayton	Michael Clayton	Crime	Drama	Mystery	57369641	55	Best Original Screenplay	false
2008	382932	Ratatouille	Ratatouille	Animation	Adventure	Comedy	241541415	10	Best Original Screenplay	false
2008	805564	Une fiancée pas comme les autres	Lars and the Real Girl	Comedy	Drama	Romance	6988274	162	Best Original Screenplay	false
2008	477348	No Country for Old Men - Non, ce pays n'est pas pour le vieil homme	No Country for Old Men	Crime	Drama	Thriller	86911841	36	Best Adapted Screenplay	true
2008	401383	Le scaphandre et le papillon	Le scaphandre et le papillon	Biography	Drama		7008387	161	Best Adapted Screenplay	false
2008	491747	Loin d'elle	Away from Her	Drama			5348679	187	Best Adapted Screenplay	false
2008	783233	Reviens-moi	Atonement	Drama	Mystery	Romance	59584668	50	Best Adapted Screenplay	false
2008	469494	There Will Be Blood	There Will Be Blood	Drama			47060341	66	Best Adapted Screenplay	false
2008	469494	There Will Be Blood	There Will Be Blood	Drama			47060341	66	Best Cinematography	true
2008	443680	L'assassinat de Jesse James par le lâche Robert Ford	The Assassination of Jesse James by the Coward Robert Ford	Biography	Crime	Drama	4568828	183	Best Cinematography	false
2008	401383	Le scaphandre et le papillon	Le scaphandre et le papillon	Biography	Drama		7008387	161	Best Cinematography	false
2008	477348	No Country for Old Men - Non, ce pays n'est pas pour le vieil homme	No Country for Old Men	Crime	Drama	Thriller	86911841	36	Best Cinematography	false
2008	783233	Reviens-moi	Atonement	Drama	Mystery	Romance	59584668	50	Best Cinematography	false
2008	385752	À la croisée des mondes: La boussole d'or	The Golden Compass	Adventure	Family	Fantasy	82026041	39	Best Visual Effects	true
2008	449088	Pirates des Caraïbes - Jusqu'au bout du monde	Pirates of the Caribbean: At World's End	Action	Adventure	Fantasy	362021897	4	Best Visual Effects	false
2008	418279	Transformers	Transformers	Action	Adventure	Sci-Fi	373314013	3	Best Visual Effects	false
2007	407887	Les infiltrés	The Departed	Crime	Drama	Thriller	161508864	16	Best Picture	true
2007	449467	Babel	Babel	Drama			41849461	89	Best Picture	false
2007	498380	Lettres d'Iwo Jima	Letters from Iwo Jima	Drama	History	War	16782420	134	Best Picture	false
2007	449059	Little Miss Sunshine	Little Miss Sunshine	Comedy	Drama		73067139	50	Best Picture	false
2007	436697	The Queen	The Queen	Biography	Drama	History	68858887	56	Best Picture	false
2007	407887	Les infiltrés	Les infiltrés	Crime	Drama	Thriller	161508864	16	Best Directing	true
2007	449467	Babel	Babel	Drama			41849461	89	Best Directing	false
2007	498380	Lettres d'Iwo Jima	Lettres d'Iwo Jima	Drama	History	War	16782420	134	Best Directing	false
2007	475276	Vol 93	Vol 93	Drama	History	Thriller	38511903	92	Best Directing	false
2007	436697	The Queen	The Queen	Biography	Drama	History	68858887	56	Best Directing	false
2007	449059	Little Miss Sunshine	Little Miss Sunshine	Comedy	Drama		73067139	50	Best Original Screenplay	true
2007	449467	Babel	Babel	Drama			41849461	89	Best Original Screenplay	false
2007	457430	Le labyrinthe de Pan	El laberinto del fauno	Drama	Fantasy	War	45914230	78	Best Original Screenplay	false
2007	498380	Lettres d'Iwo Jima	Letters from Iwo Jima	Drama	History	War	16782420	134	Best Original Screenplay	false
2007	436697	The Queen	The Queen	Biography	Drama	History	68858887	56	Best Original Screenplay	false
2007	407887	Les infiltrés	The Departed	Crime	Drama	Thriller	161508864	16	Best Adapted Screenplay	true
2007	443453	Borat, leçons culturelles sur l'Amérique au profit de la glorieuse nation Kazakhstan	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	Comedy			156777268	17	Best Adapted Screenplay	false
2007	465551	Chronique d'un scandale	Notes on a Scandal	Crime	Drama	Romance	21360577	119	Best Adapted Screenplay	false
2007	206634	Les fils de l'homme	Children of Men	Drama	Sci-Fi	Thriller	43373907	86	Best Adapted Screenplay	false
2007	404203	Little Children	Little Children	Drama	Romance		6664883	182	Best Adapted Screenplay	false
2007	457430	Le labyrinthe de Pan	El laberinto del fauno	Drama	Fantasy	War	45914230	78	Best Cinematography	true
2007	443543	L'illusionniste	The Illusionist	Drama	Mystery	Romance	48639743	73	Best Cinematography	false
2007	387877	Le dahlia noir	The Black Dahlia	Crime	Drama	Mystery	27472356	104	Best Cinematography	false
2007	482571	Le prestige	The Prestige	Drama	Mystery	Sci-Fi	64769667	60	Best Cinematography	false
2007	206634	Les fils de l'homme	Children of Men	Drama	Sci-Fi	Thriller	43373907	86	Best Cinematography	false
2007	383574	Pirates des Caraïbes - Le secret du coffre maudit	Pirates of the Caribbean: Dead Man's Chest	Action	Adventure	Fantasy	516445290	1	Best Visual Effects	true
